gene	S0	S1	S2	S3	S4	S5	S6	S7
MELK	0.038800947550948185	0.015407098655697327	0.016121250257621046	0.027329732916947513	0.024918593864610275	0.021463998785851545	0.029867285715054103	0.0024954560181228336
FBXO10	0.024726140231135674	0.03813332184527537	0.009100788574258722	0.015064651988226702	0.03177826525175116	0.033778079164980414	0.007918451998216053	0.02911933034790748
KIF27	0.035988701950539485	0.007071836657052227	0.033818212793395634	0.026528124401677865	0.014129580344245869	0.034034976924518186	0.002606968455935675	0.02174895306914063
AGTPBP1	0.019082417078778613	0.027325209740398513	0.031208521076586195	0.01307511428629254	0.01975227252348053	0.028564547503939115	0.025517391417153056	0.041618848960893705
ECM2	0.025328824338410657	0.02129794001746942	0.03524792648454027	0.012337018679449346	0.046727262101273113	0.01777409387103579	0.012956204584322598	0.016924887338389146
NINJ1	0.022018115392648713	0.04027426347535953	0.003406287232215755	0.02707314916709261	0.03410650021812521	0.015546919082475357	0.033745604956765526	0.02367602408448901
PTPDC1	0.029270528575068167	0.01818158492422647	0.035143948306214555	0.018417286659503065	0.03913587666894935	0.009142442133175319	0.017207354178126598	0.016977318999935126
COL15A1	0.024274528330196984	0.03375766375164831	0.004562975799687617	0.023992472365008045	0.022649819458198855	0.025336369289597992	0.032622375959957234	0.036660242787582384
ZNF189	0.0119013317770183	0.040690399043161345	0.031035926570505364	0.027198575282215635	0.03248268211029326	0.0	0.019637012383753316	0.04136750028645501
C9orf152	0.03648121652519419	0.023348771996180955	0.03483458883208742	0.008829655625369826	0.03638609226709402	0.00008296725714450848	0.026386603666135426	0.0
SUSD1	0.029435921645527396	0.015804989166102748	0.02009619990118067	0.009629344075698513	0.0434692755114663	0.03463401061555294	0.015069547430408921	0.029229324065708353
SLC31A2	0.028012066621032245	0.019280201580083825	0.014187144367455664	0.02406840913748906	0.025048957051211993	0.018981139886279787	0.04807390262534879	0.03045668185648976
TNFSF8	0.010386706756201663	0.03731192162330047	0.03514086664419662	0.028743609415510407	0.0333566070109496	0.018976603907981813	0.023611032687010185	0.014285173979340357
PAPPA	0.04034909208627859	0.009730149316799877	0.013706137227577103	0.027857402218521263	0.0257005938809842	0.019997875842020604	0.020454745267114587	0.024428465854402455
DNM1	0.012180621525869543	0.04322618373593552	0.024582201144342338	0.03791485474718989	0.015985332432292484	0.0	0.03294931981073383	0.03938387884843193
MIGA2	0.04274533102402304	0.014706758335516679	0.0037693625647629418	0.024750646671199215	0.02955812583254677	0.02213609237222338	0.024406690330878434	0.0160949074366673
PTGES	0.033986479745757484	0.00791619848723913	0.028961792582122507	0.03424084586230095	0.03997848737473137	0.009150134910730424	0.02083757238407815	0.006685442981938499
NTNG2	0.009175184090861615	0.03430955041736386	0.03526941692305286	0.013233905609584547	0.02554466422345943	0.0442818072053883	0.029837875381395942	0.02275336637239779
TTF1	0.016031307054143965	0.030741533053941998	0.011442804543921091	0.03309488593491751	0.028673359394353327	0.034545670147660024	0.04449740131809921	0.016769925746885316
CEL	0.03181154988594602	0.020634637663018127	0.014989006336452114	0.01585180663954509	0.01573627720344903	0.03453798440631018	0.037954040564678354	0.02412851732809688
FAM163B	0.010945442126691289	0.03847459530022816	0.03335376384626793	0.02609570529653558	0.010781409230025992	0.01726273555230538	0.03476027847732683	0.03927380477138307
SARDH	0.016450788597971687	0.02322231421702308	0.05792072000280856	0.014647117870183218	0.013886384169340602	0.016212576765103296	0.0247021613381636	0.030596450635228666
OLFM1	0.002029553611213702	0.026689978977767398	0.046201493230537516	0.020909772365940892	0.024452200185239956	0.04796524299468308	0.018556465355716856	0.041434858540973465
CARD9	0.0265883678596826	0.013734822319041428	0.04050383169251567	0.01531182800241007	0.036682563698849584	0.01688322466686518	0.03858023313240519	0.00591839988482696
SNAPC4	0.02697157217423393	0.004100415401970301	0.02773435118433014	0.0250413911934269	0.011789766608658108	0.047219119684228004	0.029567098217008717	0.040340438610226965
ABCA2	0.030811976427861217	0.03963302715965512	0.0	0.028198979438821718	0.029766118973138057	0.01039305201897349	0.02021020920597985	0.021678810410980808
ARRDC1	0.039714231558991064	0.022512493260216385	0.016785870633111155	0.0	0.05099742815447175	0.01452299756927064	0.015788382926745365	0.01182054055028816
PFKFB3	0.004090657286021318	0.03442789190536831	0.03734308540149425	0.0329617474422404	0.007133393835879054	0.028901282661212124	0.048493930257511184	0.03334616565198982
PHYH	0.029428525638433758	0.014292253897022907	0.05172754399466767	0.020815752800805658	0.02985679709801866	0.0005683410302385278	0.019239066534999093	0.009698761925263946
SVIL	0.006584905129260968	0.04343656622133943	0.03891669811392857	0.019734022935810235	0.01782819291003795	0.022827389295380102	0.028260822085452823	0.03164723745605137
EPC1	0.022536459662491383	0.04611556212595993	0.014485925224321815	0.014121263769976114	0.03290594617411552	0.009927115597957777	0.028423396195688764	0.01924487596175653
CUL2	0.03870538659827521	0.008303391669516878	0.010773519740535933	0.028372474547211608	0.025899003335206162	0.04107273153242488	0.016854897043284897	0.014594709048388629
ERCC6	0.01395601113622088	0.02838276850916087	0.02572606275820216	0.029092837401136083	0.03460422974718643	0.017274291463861946	0.042101066993851535	0.024917477479706077
TIMM23B	0.013414022142202112	0.03256509286972858	0.03223004087219899	0.030314034772530734	0.03524542906350903	0.014107431634956253	0.02172785850737602	0.02378336129874089
NRBF2	0.02777021769182396	0.04156268290860565	0.009562675527166751	0.012103411082855509	0.028484748637063233	0.01356870720624136	0.030387187270275954	0.0229553663807874
C10orf105	0.026278558944604062	0.006864782204682428	0.03676700861210471	0.026870588425427926	0.017702648390229593	0.04154341516388933	0.010763428539178325	0.03158668020607892
ANAPC16	0.018099977736844495	0.037832062913987496	0.025566087114368686	0.02915871138417195	0.013712106154702478	0.00785724402313606	0.035418247840720805	0.03217179889975774
LDB3	0.04128975248474884	0.013820500459055944	0.01381967168107087	0.011693403514401351	0.03942829413291498	0.021415020904820302	0.015651775847600156	0.020516666495739605
MMRN2	0.015570434663496037	0.042183260508530065	0.01161592448003601	0.025674621744177506	0.03184811503912348	0.02283495691121888	0.0361740440599396	0.02015406666492145
PTEN	0.01735416019380917	0.03387610479959087	0.031727880845435895	0.02371315931924698	0.014585148912651764	0.029311259189389913	0.027890352006253602	0.01831432705597964
LIPA	0.04202677022191225	0.008678324879486278	0.015594299422818914	0.02136757104344584	0.02777089913008488	0.033150987890617725	0.02051055149693041	0.006634603264055302
CYP2C18	0.04014806256433795	0.007593965472797146	0.016022717174787777	0.02494486897263978	0.028241357005409858	0.03724829715815588	0.016760462137126793	0.007360988352650379
SLIT1	0.02293390968683452	0.008933455694617629	0.05363377413346823	0.024387137000973336	0.026057913878682348	0.015707375049424915	0.01679193944537912	0.02644266106238672
SH3PXD2A	0.024747202993411897	0.039986146858037086	0.01480714811124266	0.01765060407676434	0.04253206196027793	0.004540238756598279	0.018596364201996743	0.023361762873453738
GSTO1	0.015143908712625836	0.03705487607800572	0.021871309677363237	0.02742959022736404	0.04056603568754288	0.024409666379898214	0.01645788004585073	0.016130767823751987
SORCS1	0.03777561244634487	0.019075683314011403	0.018946490047384724	0.023235686877693836	0.02210787264474842	0.021680060215549017	0.018642613583559658	0.011528619684873313
VAX1	0.00773929207648346	0.0246320624668988	0.044878084832835466	0.04496968662534578	0.0035964887810444224	0.025367715770414783	0.027587643971200792	0.038098171914051016
SLC18A2	0.0	0.031061197498315093	0.04246409623134089	0.039590250187387	0.01215645658306321	0.03174803407390212	0.0405338835884367	0.03482310219506036
PDZD8	0.013431367509906398	0.038969079702416344	0.026049101137258484	0.028025945043436144	0.013157349049494282	0.029803354977809397	0.03037127379993625	0.02371662362104568
DMBT1	0.014037866620848155	0.04046897120235145	0.03207131968659463	0.010437184706975763	0.022653941783991206	0.02706700418861054	0.0164844655492841	0.037962346711009815
C10orf90	0.009365599713781298	0.0410122893712485	0.035687004395437726	0.03313497125652931	0.008097297870917715	0.004392661841340202	0.040372218535348975	0.038516351984478184
TUBGCP2	0.014183518678126627	0.0152513057508657	0.05628161513848832	0.033984025065153224	0.008278758081239866	0.02192850674745504	0.02221990415101575	0.033768416583394446
TSPAN32	0.022874093155793244	0.04325000089942675	0.009057910028236868	0.029172223532771154	0.022436073076187918	0.01738273618913831	0.024283825824630404	0.019857550811258527
PHLDA2	0.033934020968623156	0.01091922155930539	0.020067239853935288	0.025713379650676157	0.022250477180608647	0.0385961674985843	0.015048954224460946	0.0212617110148441
TRIM34	0.0439319448601184	0.029394931860017355	0.011095997284644514	0.010451350583652881	0.0317322243076762	0.005592067462462944	0.00861301690853488	0.01664511213289379
TRIM3	0.007884577160576563	0.03701175528958551	0.038787303629434576	0.021697815181458927	0.02167894773647253	0.03671947015447401	0.024534558287823773	0.01954548723067665
WEE1	0.018871807682027324	0.015230930713534332	0.04054749267381368	0.03474003957228091	0.015775968139970255	0.03448952608976712	0.022891251415351754	0.020363135461489348
AMPD3	0.018006906314220656	0.03643740882603013	0.018281843982672647	0.02144365376040971	0.043094206452287634	0.01660166112754952	0.01752798597488515	0.029162602924328825
COPB1	0.012207898250077188	0.03286188217278364	0.023133135400356074	0.038082252858061535	0.03787811880002956	0.019458134542862434	0.02135516277592155	0.023723712659968706
PRDM11	0.010822327812391477	0.025236917707900316	0.04535629100285632	0.024624422203219407	0.022151926011748577	0.023210217925874806	0.014992711467847798	0.04645591836463722
FAM180B	0.041750407749295136	0.010841579065034463	0.0068668287015687815	0.03429095199681916	0.019531932122398597	0.02512486704013202	0.01551268018379	0.025508392622538074
MTCH2	0.032377760394304234	0.024305587804756713	0.03074142261856574	0.008964059016878204	0.0503770710840898	0.010278448540738548	0.005967042744649691	0.007619765468743888
ZDHHC5	0.008960890703921814	0.033891543064994506	0.03205064335739035	0.04310723033422478	0.016448373008178106	0.016335109837539375	0.04445021115922139	0.018475613813876347
MS4A13	0.03644620392473629	0.008388013984574316	0.013362403964765764	0.022578755911886215	0.030380067804014105	0.03754701735882562	0.025176190916390413	0.018250396799847416
UQCC3	0.026476647903282143	0.0364533289916731	0.023961373615679838	0.0030467654715202624	0.04436075021207136	0.026107399344122515	0.010197534076046377	0.006527464263727822
NXF1	0.006375760593206059	0.033831945039660576	0.0320216826509037	0.03832223491566231	0.015037030754843047	0.0241384779721638	0.046612405606098244	0.02599443355580095
RCOR2	0.02206339354297135	0.04214271196891995	0.01614702468552658	0.0022087615054811544	0.035174350435332874	0.031054992758801536	0.020114067005372466	0.023175779658629134
ESRRA	0.016110012424670875	0.014433259921170952	0.05574676142371754	0.02764754849940485	0.008585781575393811	0.02200456599840395	0.024840330459678706	0.03686555508550205
CCDC88B	0.03961045524909842	0.008817663081649307	0.015868868555668245	0.0374941202510489	0.021121904598024786	0.034501101161488565	0.015475591954602743	0.0007895328618150835
ZFPL1	0.03526206659072052	0.006427270731474084	0.014053662504213754	0.03478439453587788	0.01880555045239773	0.023504889769965485	0.027813272558019426	0.03812250967671672
FAU	0.04375076750942469	0.015765137622908876	0.007428537483954838	0.027967273540743583	0.026941052451932374	0.027424980533623553	0.013573045783156037	0.003588252552301752
TIGD3	0.00915612123838538	0.034948157482973106	0.013931877193849303	0.042164245608473594	0.027567716305917596	0.017374185926967628	0.044760157225824	0.03772233965718787
RELA	0.045540656115081186	0.02549720848839983	0.015132613933844467	0.0	0.03334947741885434	0.01772430014367676	0.012082230338335033	0.008798210673720008
CATSPER1	0.037025703230974934	0.016153833124311588	0.02764702145408585	0.015664318631837242	0.03725722478066554	0.007673775608447282	0.02934750768481817	0.0051142732958840845
RAB1B	0.03195933200762045	0.006235375405325264	0.04494991799536083	0.011387790734085159	0.028002030588362137	0.02546978288984728	0.009315406715597975	0.02808777351735217
LRFN4	0.026252532506950338	0.010826905868405045	0.03075413005824831	0.028148087838385596	0.026764901657281192	0.025367074784083333	0.022246408993579384	0.030841935747822576
SSH3	0.039733396823340074	0.020626420256835074	0.011055266610049711	0.010478593068841528	0.036629924556594494	0.029270910125452892	0.014574428877871344	0.011432333428724299
SERPINH1	0.03691123739676037	0.01490394929677112	0.022272530375283074	0.0249934996881443	0.007493023426924615	0.02283312353971482	0.014002322206470297	0.03771865360662866
DGAT2	0.020707265508715707	0.03207033738145051	0.018350137751921913	0.016812240184714704	0.03608444009305787	0.02530732307318022	0.022549540262891254	0.030388309755765747
PAK1	0.009536765259360654	0.03395746653789323	0.02970685095553103	0.02053607843022711	0.04795508479280921	0.02240968866417754	0.02721362393578504	0.023651531834382396
DDIAS	0.010595202000008248	0.03909911064297185	0.04242850995513392	0.011390871031754266	0.018783931539314864	0.024648687729884447	0.029934888886414473	0.02848118692398376
C11orf54	0.026660516464356472	0.022415921627604952	0.039701323536938934	0.014373477506575229	0.03464410282178278	0.024400364878173503	0.004307588766224954	0.010590037720691423
CFAP300	0.00324414287757905	0.035382274470959055	0.047439523065823754	0.03293408401476194	0.012783195407092584	0.022536206913748025	0.02791024726638686	0.0335232210330239
GRIA4	0.008551140413129885	0.027229023525767317	0.03371364160018839	0.041095388420597796	0.0075033019033012805	0.03055846595287542	0.05479274423752962	0.019590524584198996
KBTBD3	0.016837507278989257	0.03352954712424027	0.030546293813011615	0.006024569274755995	0.02726032884851869	0.040010714580378366	0.03267541141255142	0.016511880795906243
DDX10	0.03084793828671796	0.008110394617174796	0.037865035685868034	0.03747923310317282	0.014093897880674434	0.02411283356133341	0.013032699823178093	0.01722286419453709
BTG4	0.030671886690530056	0.012246068015251669	0.02788994628075921	0.020282305446389075	0.018635224162706236	0.042144827005451434	0.035269814945499474	0.005020795546010776
TMPRSS5	0.03196463269848587	0.014529082273529758	0.04648923018841616	0.01466747338941391	0.021348096298147504	0.017227556259370974	0.008726998974853885	0.019113175545262817
HTR3A	0.019001818744737494	0.0436509808840732	0.017156634829092923	0.025332623255244206	0.017888435322662228	0.021565702817013498	0.03398773381112178	0.014862829281960418
FXYD6	0.013063271002252108	0.03634419104153829	0.02390877332841336	0.03335387384018546	0.025521810795450385	0.03169445366295526	0.022938043917244712	0.016357421760586223
BCL9L	0.0014009755353479386	0.03107978199152996	0.040095733380667846	0.034648058572998776	0.018688610659621355	0.025437991138024762	0.03634326026976522	0.044354078385653924
TBRG1	0.0117918709399812	0.044792548622929626	0.03148220011907162	0.020973771748060026	0.027154839317426852	0.016000213607548167	0.0236590572611032	0.0224237778742246
IGSF9B	0.03492853575499655	0.018586548181740357	0.021178925873244287	0.0	0.03850431159795971	0.029702884372223518	0.035302420974361315	0.008885629392615018
NINJ2	0.031804554933543595	0.015093780992080207	0.03541183715208469	0.008754876313276835	0.0379120847557523	0.027106624294224408	0.008927942538806062	0.015351217082468971
TIGAR	0.016775564015994206	0.04103500021541128	0.024190656640034912	0.03059204046538919	0.006842517996970515	0.007331190488967513	0.03684268404702287	0.03824336140770489
RAD51AP1	0.036589761682336644	0.012997262213263144	0.005270006925634383	0.028652116155542758	0.023714853513027635	0.03568604839173694	0.029177133331561654	0.02052413214327263
CD4	0.015058775663770764	0.027194930503281742	0.03274730187168456	0.043144114012629395	0.00785904760133171	0.03016599046400573	0.02142265707562556	0.024641226185569614
SLC2A14	0.021238124473197218	0.024775712922096134	0.013639553706447205	0.03577779943616857	0.0404117758740752	0.03621164424350928	0.012938053877238459	0.014378418878796175
CLEC4A	0.02589321836888431	0.03462470937305272	0.010226171968506793	0.03607428886952301	0.004964326652763651	0.023035820931352476	0.03574809366433753	0.02158448418888195
KLRB1	0.01757936682704396	0.03235157741126816	0.025155293591778274	0.03053462260714661	0.011511598036748625	0.03693280111553562	0.019030112961560368	0.027272551499860378
KLRK1	0.015370209759165799	0.04295742309253658	0.014410772826377632	0.03626476843248565	0.009089306386087986	0.012010856244890039	0.041829647087232434	0.035851698840386484
KLRC3	0.032664122377909936	0.02151363367070738	0.04286057178395175	0.011500132585628894	0.01696037036404605	0.005284887717909701	0.027806658475254032	0.015230885661136936
PIK3C2G	0.031825757615196834	0.008800043973896094	0.024214660106039638	0.012480657437190804	0.03635750606453734	0.04441779915486849	0.020076636897664566	0.016371486747822035
MRPS35	0.01698199020347363	0.04603499263282963	0.01363712353481655	0.03202145144576571	0.025753816880768297	0.0002387152797668802	0.028498320716214616	0.036266098424432236
TWF1	0.03431977521135357	0.025772336175497606	0.013225737275079521	0.01075166370546002	0.023132043214678766	0.02197066107156435	0.02764052937862764	0.02992757425712006
DBX2	0.026937952831612037	0.018497162049940615	0.0440632919232977	0.01840262843978256	0.027370298353527993	0.010731693353792954	0.011848059582340236	0.02495819677968954
SCAF11	0.0057298939198375766	0.03547218273671994	0.04573778468627514	0.013430360273402582	0.0334230399229403	0.023785157754136442	0.03050718664513012	0.02695586821147959
SLC38A1	0.01376458964703076	0.036359378932809314	0.01689531938477521	0.0315902020358436	0.02474011684941479	0.00966714632923515	0.06011458527440866	0.026533488540979037
TUBA1B	0.024035117120608622	0.044496676385082756	0.00936875925067662	0.023178233715703832	0.024175021156875715	0.005731420831133804	0.040890490900754285	0.018876821790266514
TFCP2	0.007310513326712267	0.025617342976039445	0.042762134959761694	0.040560912294109255	0.0205575923731862	0.018238289504731508	0.026255791277769266	0.03704192820342993
CD63	0.021474883650980138	0.021684107570002997	0.027637756938277195	0.03659163824030593	0.005933472567997185	0.019485444210318715	0.030776641572740487	0.042159246470674754
GDF11	0.03018567442134817	0.01412262943041062	0.025051093415399853	0.043289020285209895	0.011036944116466135	0.0195410099030184	0.018861261960625705	0.02646579869742315
SARNP	0.03756610831515843	0.015088996474379387	0.02330629072068906	0.029978301799953585	0.013729890161565094	0.02025016906632902	0.011545770538777476	0.022448819806229106
ORMDL2	0.0228693726910481	0.016303645189998446	0.0413781866599968	0.046360426168760044	0.0038305227260453764	0.017106072586556043	0.013734508682136664	0.028295349514698177
MMP19	0.03491183869235029	0.018555368169315776	0.020106082040154943	0.028341218230960818	0.012130052843853321	0.027498863895482045	0.013951929128259134	0.023642393630928505
RBMS2	0.01506219332286003	0.039336884347886174	0.014819788814512404	0.04089042095564377	0.01577039504643914	0.010721462092774695	0.03602766143369861	0.035941645935846554
PRIM1	0.018019030251142685	0.017055045520608172	0.057139622742119575	0.01869153906008029	0.023585256797711684	0.012629059728262278	0.022846963148383238	0.028966297651841364
INHBE	0.03429086687593558	0.011876344485693973	0.007189870077272356	0.034340835426757275	0.011807619776828137	0.03739589120565824	0.035365073267558576	0.02677600932473429
EEF1AKMT3	0.003195040695977759	0.035318299727812495	0.026377801308647912	0.04720785625072901	0.01873937339759119	0.010315950328642718	0.044676115023664906	0.047530096713127086
RASSF3	0.0160713144784853	0.038002980116680955	0.016209696030730008	0.03899824084250349	0.008967577835742441	0.019077525252953	0.04580072381189286	0.024647099400524987
GRIP1	0.01857566631199798	0.008356035082560036	0.033001675302473055	0.024974312569347106	0.03064372834403	0.031306814016478564	0.04919947447209752	0.02942006545407593
MYRFL	0.032857175558575355	0.025012316602403807	0.027648628820367886	0.0	0.045194107562775844	0.024357780568106845	0.02159066093002004	0.0
TMEM19	0.0058654105573993035	0.027253214507979885	0.035009017966610316	0.024000929379820977	0.02148220320485795	0.04931585668144428	0.043072577688847806	0.022445022683078013
TPH2	0.02422033030524381	0.011905301988564094	0.020266115378893543	0.02979303504729468	0.030436014545652177	0.026234516493693422	0.045482550765078476	0.027285423957157835
GLIPR1	0.03254322046556131	0.012507981858566613	0.02055398812782078	0.031237662255458404	0.02977437503407068	0.015716512880514205	0.02565632191849255	0.023702216682396953
E2F7	0.038312809451983634	0.006736218376903455	0.023914282524646245	0.022546745459661142	0.014280841057981013	0.035747653958025205	0.011512089229199593	0.029541629755618234
OTOGL	0.02607216188799956	0.009468644467079282	0.04205191747460873	0.016247719019281567	0.02793166737743334	0.020534871333255433	0.029070900376917154	0.02948186866296822
NTS	0.028781596831489568	0.012357490703095267	0.015973520021429332	0.02036755487473278	0.033024104274668044	0.0380679399519747	0.04640754415961672	0.01238317214445173
SLC25A3	0.003739222680660022	0.03366255475450354	0.04405569160381483	0.032020023225934974	0.0006557619901248839	0.03728173677170061	0.030676482038564983	0.038784930983274214
ANO4	0.022430949148098553	0.01204035425478968	0.05056600555807264	0.015953871827171312	0.012363745630371117	0.02733261359395234	0.038260954483709746	0.023112249743471328
DRAM1	0.02437594904058818	0.04630766383650289	0.006559779662580641	0.02706484122798032	0.030945496063047216	0.003136594336259122	0.030253934403209077	0.01685528727956201
RFX4	0.03620585148877392	0.011896381932632273	0.01877739382110485	0.012411249601369204	0.031019366043105935	0.03624298616584581	0.019831800913743227	0.02141849954587927
FICD	0.015257780726345831	0.024423263587413063	0.04758673617900727	0.027792329080552913	0.021563917451921027	0.011194679429998541	0.032216542980067264	0.021971873612866243
MYO1H	0.03760711443198629	0.013007576735739528	0.007865784350061163	0.019181616778198008	0.03403881404237234	0.03736730729788875	0.036563911972236116	0.003562141469625769
ANKRD13A	0.041001501138954635	0.010685356667692492	0.026700096907008978	0.010288646575099035	0.03382633616929532	0.023838948756559238	0.007811011520749041	0.01669334983999752
BRAP	0.040432632286144105	0.030274014129944866	0.012247386147477538	0.011420193697968022	0.022212588604034685	0.021406140473902466	0.014895883863770349	0.009787239443409033
ALDH2	0.008238959749276766	0.03433977417791534	0.04051685365837982	0.02764828080207838	0.014284034068601828	0.021789739444618345	0.022616161415978317	0.04351871783330445
RITA1	0.009852536484041767	0.03852791579524474	0.025097102143324532	0.023981469790790286	0.032849636551727596	0.016648060313988456	0.022385126927530096	0.046430339965110534
GCN1	0.022213510331232873	0.02993705894087726	0.02105324450557426	0.02137355117123597	0.028041186694719417	0.03277620563932914	0.01846551295121237	0.020346700815927415
DHX37	0.02833014333723162	0.013073586355575963	0.04443330408485865	0.024538345511956473	0.033751692100125276	0.00735706923978877	0.013192201253432512	0.01744964918400294
RAN	0.024515666395089147	0.043426573813606095	0.0050647755788824095	0.017694650217269254	0.041014392697098966	0.00946539756048337	0.020889129719332968	0.028216603770513844
ZNF26	0.017875733605258928	0.038672592235305295	0.009025978192228936	0.04411007196847771	0.024945703143949182	0.015959775480854446	0.019943078405612633	0.029334632030277957
ZMYM2	0.028027252171884977	0.01992191836850883	0.038864100308149185	0.01401430626900183	0.04221953711147952	0.010203028670244273	0.014744178550892629	0.013834338102763787
MICU2	0.021549825387116743	0.005674875752309421	0.04986697809830842	0.03585920825496213	0.017786912655697783	0.01956950489691153	0.014193918781610268	0.03776187904501225
SHISA2	0.026766129598516725	0.028706923364019126	0.020922338974873517	0.019139178000575442	0.020232857286496098	0.008212040586446596	0.03501914833532486	0.038705141701804245
LHFPL6	0.02515873790739924	0.014100737541105643	0.042341640784691624	0.03040479188892263	0.026232820694582576	0.01476585469632159	0.02496211853983158	0.011926066906064462
MRPS31	0.029275268902321305	0.014622892286812439	0.037132727460192194	0.019821803830410684	0.03979416079766101	0.018754854119114584	0.026232776852311412	0.0
RNASEH2B	0.03435022437515408	0.015328336601290708	0.0340866708985899	0.0	0.04457425567811228	0.026658577732751126	0.013521448344572994	0.009902533607944825
FBXL3	0.009716641340123776	0.0400549837252634	0.030506927889799834	0.019475085547129137	0.04088243868745406	0.01205592541006637	0.015510065056390888	0.04120898313889465
SLC15A1	0.036933248839406796	0.015012954432921164	0.00988473493211578	0.02294451527953959	0.022913882019827605	0.04136450236359598	0.013670392579598588	0.02139098857175885
CLYBL	0.003915683168298543	0.03779495782812129	0.03649496131808979	0.03605240055946431	0.007187741145903718	0.03304292997275176	0.026617522556646015	0.037048275630138044
ZIC5	0.020796484805670437	0.04129344157660128	0.014363505667246685	0.03433531898862594	0.007654778775930948	0.014975630608776255	0.03483316868776904	0.026472555408687162
POGLUT2	0.018827165381532802	0.039301080592450494	0.0190800755826591	0.02558366124601515	0.025666828153376824	0.01858904891431205	0.03918624307852223	0.011174274902207862
MYO16	0.027410991151894284	0.018911065761325	0.013818172308009214	0.03385905375512338	0.004508128605281426	0.03307704958364471	0.03369829742112065	0.04024763047751157
PARP2	0.01602669228298491	0.04344889510484846	0.016015625212919205	0.020602265848675274	0.04888165838664567	0.005299680497034901	0.026307888646235348	0.024645864975927446
BCL2L2-PABPN1	0.010212587662552446	0.03249807977202024	0.03121436906768692	0.03831486433521249	0.020631847834986505	0.01848451836963686	0.037681197530978865	0.026760813802201196
DHRS4	0.029882259602569725	0.016767461682753167	0.0362138878275703	0.0207837501744225	0.038155567314642196	0.004844199767073758	0.01884083096567585	0.017933408622317078
PCK2	0.03707879678103729	0.016287270941098705	0.012798229148643259	0.012833927846213528	0.04197358006340299	0.01979464375653066	0.005933175761842199	0.038424264926469116
MDP1	0.027375653939997423	0.00713876805891053	0.048730172609162535	0.016482764179746912	0.030638856998486588	0.02599457534986626	0.01131813958592517	0.02163338846801793
DTD2	0.029094930793847024	0.00408483039424947	0.02692880997566652	0.025228991632750435	0.02865165620496473	0.034534770041873775	0.036505513882096316	0.021707331383363733
ARHGAP5	0.03580491516781445	0.017588112378426366	0.02141014050243284	0.017855092453740663	0.01807009518903758	0.01804664588312148	0.04461155731684517	0.013082676526082576
FBXO33	0.014131723081124956	0.03775086725563097	0.01322873530319142	0.03396399266382023	0.024985766434659776	0.012395907104613727	0.05778540626744654	0.023654973755855357
ARF6	0.03006934118575668	0.010291187660263667	0.037146868726749126	0.03590642674818145	0.02584888233544987	0.00581346155014001	0.020333884686127908	0.020593328327120346
PRKCH	0.011608172804059765	0.03328373488399325	0.033458754690248706	0.02216632500430907	0.03608658279381452	0.020863607596734897	0.04057219704998009	0.011385407830881548
SGPP1	0.019340488693405974	0.011970269970071864	0.047558531278881336	0.027393504759189512	0.034142163412711375	0.011180993177153221	0.02911102977185117	0.02395294692692309
NPC2	0.03528385582949439	0.007686104714254146	0.016792950671022027	0.03925735952635826	0.015765574369478397	0.03573272733183596	0.020098436773099086	0.016947546101848877
AREL1	0.02243149741251829	0.0323921756100984	0.013495404684157645	0.044636185419325604	0.018346781561854663	0.03133054149863317	0.008700166698948372	0.015950278162382512
NEK9	0.029733884955922996	0.00530654651640581	0.02702017167375985	0.041840616262585756	0.012657230595051448	0.034467083761323666	0.0068125076352280114	0.037899962476996625
PTPN21	0.029092125855039907	0.035940520166194145	0.014291911411687716	0.0193736591949391	0.03182087396885479	0.013555095365804395	0.028841299875037092	0.007066911589908762
PPP4R3A	0.03858311516421442	0.00888484372722896	0.013526753136382994	0.03172427733787382	0.028050213618420573	0.022214530956775305	0.0215159346151794	0.02041188862457497
SLC24A4	0.04336149337385385	0.02123580909754573	0.011491607734032218	0.016445457071165244	0.026648500051222986	0.00957693533444424	0.030813429339091685	0.009675590043511977
RIN3	0.03209410449874478	0.012213358604267952	0.033019886915723634	0.013910278064609496	0.04874919350382483	0.017454331817146507	0.021197740408829564	0.005285505585145986
GON7	0.031462833179556525	0.01706471386560632	0.020349755634044682	0.01767538890314107	0.03261413550627422	0.03490327084164589	0.02764023633993157	0.007423672026903907
FAM181A	0.019432682598904728	0.029829709570740652	0.004513782277877907	0.04411025493245171	0.015886872995174613	0.02703578345163715	0.04515172089163949	0.02857965924566456
DDX24	0.03666607192137442	0.007314828577536823	0.021575257686598556	0.030879792861950764	0.021527867394168846	0.029443906499541848	0.004845281302555663	0.031045215475789728
SETD3	0.026983476445676852	0.039918400589771474	0.01105262243818094	0.015604681665988862	0.046396946219219255	0.012078771053467758	0.010844673646082617	0.017496737009181623
CCNK	0.03343987060423395	0.020861231518914128	0.029931850743695042	0.009924810068294597	0.04356602153505782	0.011792847167436091	0.020403865006796938	0.005874030780547522
SLC25A29	0.010630102519662244	0.034466570055956436	0.036325040624559816	0.048432317466478025	0.011523422860210806	0.0014558674046277168	0.03317784844775077	0.03018524288646939
TRMT61A	0.014151621625873112	0.042025546043016	0.008379179050401898	0.03991409966517273	0.01475883607903883	0.018641070596776575	0.04039237994683501	0.03427556422702686
