gene	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9
SAMD11	0.01955225770151406	0.03432993749725769	0.015458190201916413	0.004306115296074668	0.010626801556786263	0.0069160607798776355	0.0	0.02401930060901222	0.030110883012488796	0.0006399588271186854
TNFRSF4	0.014088175780101075	0.035992007870185146	0.02632110850137787	0.010541605148742746	0.01659757162428366	0.00389086478813717	0.004306915005605417	0.01757529938582377	0.008821466688448515	0.005903010643311237
ACAP3	0.0066582841558417444	0.03590588197798969	0.031037968858438496	0.0036441206243001435	0.0	0.011216829120051433	0.005707643986093604	0.028404703961774715	0.021477050776541533	0.0
DVL1	0.008921254231145431	0.014148485438879716	0.026401093439857633	0.0014912735662171168	0.0	0.038252224218882414	0.0037105675916100237	0.02009100278399838	0.03955920018065425	0.0052699214809738834
ATAD3B	0.0	0.02244506929655986	0.03593223782840055	0.025370630401339387	0.005574844830142401	0.01574414399106393	0.025048056927172106	0.011089904581255312	0.0	0.0
FNDC10	0.02418443538206229	0.01565076751639887	0.016609416918529178	0.0	0.0	0.01994885315126206	0.014866641299377807	0.04276067782919508	0.016953457440419123	0.0
CDK11A	0.005716730045940756	0.02979154403671628	0.012908079456246844	0.036399103918845474	0.012310231671882265	0.009198412240490597	0.022732967438207352	0.01352939914697072	0.0	0.0
CALML6	0.0	0.04028008073808914	0.028437042884920157	0.0042223251181442165	0.01012786686832789	0.004323628597400266	0.01116461115806559	0.004599037939565159	0.017820418339363677	0.015875269473198086
PRKCZ	0.011455541358478497	0.0019640509515526142	0.012199765658168875	0.02221648495433104	0.028721641894903286	0.0	0.036862541871150595	0.007561261613705242	0.009272416077664531	0.0016157329344906992
HES5	0.0	0.040428297033239496	0.03546379243090033	0.011925061040613883	0.0008766881619764157	0.02065747095513019	0.008054712334451602	0.003869673214533529	0.022413938627774743	0.0
ZBTB48	0.007620493731877515	0.0011643545005819748	0.0021189107148852793	0.011171892044634351	0.021825617688453612	0.03287370342326869	0.02633313990785437	0.05049908233065628	0.002418410057867636	0.006194067442184975
UTS2	0.006992807653338842	0.021699811150972186	0.006998541009933376	0.0412237023339677	0.0030006928312342443	0.004806542022447321	0.02539545481354136	0.03303188879492502	0.0	0.0
ENO1	0.025365466844425758	0.018589694705076484	0.002227525012501896	0.0	0.012285974319785833	0.02619653958050497	0.0	0.0	0.02695883271887185	0.04619284126819659
UBE4B	0.022487647178026628	0.0024905558899361827	0.01751625241634406	0.005267383788284703	0.009533135131653775	0.015784544361795966	0.03133652638617151	0.02102366678101454	0.011961650280669802	0.0008974991308870033
TARDBP	0.027685701283601233	0.023729404155390387	0.04461671773291421	0.007127662454889052	0.0	0.0	0.0	0.012469969842491263	0.022055761498983698	0.0
MASP2	0.016831134557998204	0.007781734078319161	0.021824363705580992	0.006463407547155092	0.01652235511773623	0.0	0.023871692071491285	0.0	0.0	0.04297149484617492
UBIAD1	0.014629329876043456	0.025526299146405307	0.01073826662175138	0.02322328584754497	0.0018582721568113597	0.012984114493650783	0.007640286060310782	0.03582992516964558	0.019514550715756033	0.0
FHAD1	0.01885195960962205	0.0	0.007609055462033322	0.0024814900517634237	0.018568979297507452	0.017990948122667633	0.003131224869069577	0.0	0.028264233365645323	0.057363675068077574
EMC1	0.007085989353438515	0.0	0.011030135970630062	0.02683978162400482	0.026651049526825326	0.014112701773500852	0.007066865529589885	0.0	0.022651409517717998	0.03887329541866665
SLC66A1	0.018081524738221784	0.009122923443074582	0.0	0.015036521138173192	0.01465887984278035	0.03410604211883803	0.018911863185850135	0.0	0.0	0.0510073031511668
HP1BP3	0.035391368754975096	0.009926997682823253	0.017072784549458663	0.00633382683850273	0.014888725598285026	0.024747473331313954	0.01664225790162914	0.003774300985656695	0.017390823223300895	0.0
C1QA	0.0	0.01741770536635241	0.02559952286490584	0.037695100845115556	0.005205414714009063	0.005406815341477135	0.01332502478055065	0.010869242764798085	0.019553281163359634	0.0060722909472066605
E2F2	0.0017658285183846368	0.0013424805970134609	0.021952403249834055	0.007622367336819423	0.03234119711909025	0.008160345261681527	0.023340789723622555	0.03012637711685975	0.015271286074069532	0.0024206610623287352
HMGCL	0.014492770322615782	0.025100421556579846	0.026105030123189193	0.002113591956912781	0.014034695617109533	0.0	0.026220861156922955	0.002619061512202149	0.004763625331972773	0.013739572145196248
GRHL3	0.000515330883584811	0.012761399950009442	0.02619506173808742	0.0011678496620768307	0.03417927768797712	0.0	0.027327501209327497	0.01846633965489551	0.013553097933094269	0.0
RSRP1	0.004691417790695858	0.04316939835482665	0.021463220642804176	0.014785527356144872	0.0	0.014619374861496634	0.0010871865285395532	0.0	0.030102217804701053	0.014089740899323537
EXTL1	0.028230371314046074	0.05319866862261519	0.0	0.009401145892895313	0.02567326885839992	0.0	0.00015140743129962223	0.0012823426229855769	0.00577112592409642	0.02210398335664635
SLC30A2	0.010072516564647466	0.03410529781280723	0.02554019022747665	0.008101776010632757	0.025335324053019	0.014022978240443655	0.002691710364052007	0.013338730155474342	0.014977748758654846	0.0018222661198365336
FAM110D	0.03380920650849921	0.010411284549657715	0.015125131800444256	0.0	0.020320743922947547	0.00478405691655799	0.007031408271940609	0.02720787429576503	0.0	0.03242142084326546
CEP85	0.015945952790767128	0.001902639419800163	0.015613575232462765	0.0328908247573214	0.023265133985505664	0.0	0.02861471874827084	0.012252265558663052	0.0	0.007571608230638826
SRSF4	0.004885836875612097	0.024118138501868298	0.012281700887492414	0.018754656129819393	0.0008398882941208833	0.002588469770678766	0.0055645013467106276	0.03113159134019978	0.03582120925532356	0.007193346477378845
MATN1	0.01759909067091079	0.03963391818706965	0.010389900008333496	0.0012017867295629704	0.00991485270536962	0.020297012355672894	0.0009476596051035714	0.001998701829014757	0.018028725749438194	0.030907560392639165
TINAGL1	0.00912766102462124	0.06479324282545315	0.01440849115340272	0.0012966550237603024	0.01771191348567493	0.009148762340723727	0.001123240292892962	0.004806666693730241	0.005975671950134824	0.01719545524015508
COL16A1	0.040155707321856575	0.009290116166077165	0.009490253411337786	0.025300228593488423	0.006153630956059571	0.016907850810468986	0.007524413463993991	0.021050748542910228	0.010290104575186917	0.006328473255611755
HDAC1	0.018467762507877305	0.016066746856919785	0.016541743903091866	0.036385834564806416	0.0	0.0	0.022687161334904837	0.02619574157632508	0.002494487100432822	0.0
RNF19B	0.016880400244119593	0.012094799994023906	0.0021543916233622146	0.028764684165805483	0.02526849079962904	0.030020915013602174	0.021972727730087894	0.02221274915895842	0.00012853381773194437	0.0
CSMD2	0.033240860992448544	0.017413428406826584	0.00799242169512744	0.013552173181278306	0.012045726475739238	0.008444272489250646	0.003103375279379596	0.0	0.03304221784736381	0.014853290341288855
ZMYM1	0.00782633304729304	0.0	0.03434444088962837	0.014619337422317299	0.013069920523351462	0.0	0.023164521582652906	0.031161650292466245	0.01359269931044485	0.0
NCDN	0.012606663644162791	0.028291466225444498	0.01792444854657895	0.0	0.015487920180950411	0.018456246946072057	0.011914941214961634	0.012702886483646808	0.005297406628640546	0.02696692861255436
PSMB2	0.014687229356077252	0.0	0.027422912913271834	0.0036666996372139277	0.009405852672594358	0.02523542448564074	0.014601401861518724	0.0	0.024826778950511982	0.028126915283722357
C1orf216	0.0	0.02599928689590708	0.01635733240382447	0.006990491747766845	0.04642912207505511	0.018252213685777313	0.025171079284183287	0.0	0.0	0.008431673668870113
AGO4	0.00172519914355325	0.015169780368166666	0.019959948489129492	0.013565260646190843	0.045541887747298886	0.009116352589952964	0.02428136680272583	0.016069791242703767	0.0005816120485606958	0.0
AGO1	0.008985005681634755	0.01306688685842032	0.01069289793664804	0.0351302687653631	0.013552524954790557	0.0	0.029311884259981765	0.021880916378838055	0.0	0.005978385724731368
AGO3	0.005128727916643267	0.010659394983591851	0.0017864110392723555	0.024767817631257565	0.019944514843839203	0.028563615099742375	0.02821011265179791	0.040049065501680775	0.0	0.0
TRAPPC3	0.009615897018330637	0.026739212225075748	0.03818469905222093	0.0013156194827502097	0.0	0.0026036317802868012	0.0034815307723226768	0.03374962330917541	0.019132263508667795	0.007328838368885582
MEAF6	0.0009086614896385751	0.035156580855998355	0.028999529094851487	0.01809076273115344	0.002731850131106117	0.02890545573596376	0.0008293914670438827	0.017081159057210287	0.018490473985475903	0.005220632626305417
HEYL	0.0	0.025159250932573388	0.020741950664236546	0.023692376083582805	0.031001381507449875	0.0	0.030726866086351477	0.0023478312512482213	0.0	0.0
SMAP2	0.00482705912191297	0.029880997892267055	0.026847806282782542	0.0	0.0	0.005333026751659374	0.004021862532334668	0.024230224316908407	0.03309188461433141	0.012284025674831446
CITED4	0.021244622993501182	0.0	0.0	0.033076932538116235	0.012220737830595362	0.0	0.010993311878080256	0.000416377873420346	0.03377379271422926	0.030721559761762603
ERMAP	0.029811680451624967	0.005749492728506938	0.0	0.025565343139493147	0.014914826858046041	0.03590496662246376	0.011117947575696925	0.021584678957713856	0.0	0.023598825580372552
ZNF691	0.01305307902061856	0.011091586162959433	0.005665885093599128	0.0203052186059471	0.023042249464079515	0.022706239849595355	0.029202650889207465	0.02685068798604818	0.0	0.0
DPH2	0.016076063181382525	0.014055933817668172	0.008864513378079352	0.0	0.004820305513466979	0.0	0.005378935637439335	0.02274280184916392	0.034569186963839475	0.03677216509394439
DMAP1	0.016637110698600483	0.016412301188010073	0.020149438962237448	0.0	0.0	0.018018380329311058	0.0018606973022332644	0.01621823013945913	0.03702152550484441	0.023062663151567003
BEST4	0.006352286684679483	0.027096413877604354	0.023275082833975422	0.004650864458199204	0.01035880682365974	0.0	0.0	0.039126875385945475	0.029450110692489484	0.005766022785673298
MMACHC	0.01525465245991227	0.004811980709871453	0.017000761867177406	0.028818762963444277	0.022438526199833355	0.017838430812491566	0.023654880838474862	0.015161139223762058	0.0	0.004986989556513547
CYP4B1	0.0	0.022357178393274214	0.017028783095548006	0.01873799593996199	0.0009212544490577922	0.0246614378800924	0.00718912434035675	0.013000358244839189	0.04220165379050792	0.003801526356203207
STIL	0.0	0.02568177510893611	0.0431436680831945	0.006605195556730326	0.004684338589095591	0.004274468024205993	0.002727432804736862	0.03756102793867201	0.020145360433962284	0.0
SLC5A9	0.0	0.02191857981189504	0.023268345182205708	0.03233956270958147	0.014892613707362544	0.0002017694714441056	0.01071349865981398	0.012650531270974916	0.024178162050707868	0.0010209229521049338
AGBL4	0.002327317825403141	0.03602045751794237	0.02034042161006684	0.016329268779422257	0.004223842646272794	0.0	0.0003717228823307827	0.027837136206247746	0.03474263641025837	0.0
DMRTA2	0.0008598890419043789	0.04248938115826948	0.038213255960812244	0.002486154782650703	0.013566966069720424	0.0047134770066246875	0.006956747255644952	0.012020357013587384	0.016769187184216595	0.0
RNF11	0.020478740705268027	0.010099398802210195	0.008490934601924717	0.0023248179889384614	0.01842493427014519	0.014030089458344525	0.00011843504001177689	0.01568610912679285	0.04484896688468691	0.015760745112561713
PRPF38A	0.003968078820024133	0.013804496883871446	0.04717234156512538	0.0	0.0058439206894557085	0.019561136462754026	0.005910817989298652	0.024542841225253225	0.02540378121711949	0.0013364406215916986
PODN	0.015306528093984171	0.04877721471898754	0.01677242911062119	0.0	0.012718648124608165	0.03383807673604293	0.0	0.020178480514744575	0.0	0.01574644449883643
SLC1A7	0.0009339187335666727	0.007939335774017781	0.017375547877896066	0.030546316308026688	0.03018625528936531	0.0	0.031398551692443426	0.007204224941433003	0.00471870325814832	0.005698923030115569
TMEM61	0.048311992056947646	0.0	0.004409299697470812	0.007867638808103468	0.0	0.02897788026842305	0.016954004651751325	0.0	0.005750697176720618	0.039351038960093586
USP24	0.010359539878900488	0.0	0.0010148490567516164	0.02294050205332473	0.03408110992266971	0.026164141800116805	0.028606394307349486	0.03136906517859322	0.0	0.004241496648096924
PRKAA2	0.006124745618694295	0.022745708959463026	0.039709883541789726	0.023525233001997933	0.008736367810984684	0.0	0.026632792513274342	0.0	0.001852892854223014	0.0
LEPROT	0.022653954424877748	0.008730254091625955	0.0	0.018622930464317088	0.03158649421444498	0.02126006582948848	0.027806931341889177	0.020134385723461053	0.0	0.0023246254781492744
RPE65	0.015665940713665717	0.00588185729919127	0.0	0.04717266501478989	0.025534811129039294	0.015298597856755115	0.031078507701266005	0.006235807710412067	0.00013638702359821504	0.0
PTGER3	0.0190092834065191	0.03531323893658144	0.012986088237758374	0.01150032948497005	0.001776222744729934	0.023363639340501313	0.0	0.0478949134959951	0.010151242306031455	0.0
RABGGTB	0.011136332505891418	0.022155830001073806	0.02148703859475881	0.03661870789608377	0.02057679114339437	0.001343082390364626	0.022443921665728925	0.002639984451794692	0.0	0.0
COL24A1	0.005892681504771575	0.028004501760721816	0.012964639197606848	0.013340931267647188	0.040874427105246317	0.0	0.023762322429229234	0.014600145781038534	0.0013250525537721748	0.0
PKN2	0.015402313352319933	0.006479907615677175	0.014423399746891769	0.0292867238762803	0.027550322767998733	0.0	0.02682971620608212	0.003913473712983863	0.0	0.013559086773942932
RBMXL1	0.014389200410998636	0.0	0.0	0.011604096753366764	0.022927302040095587	0.04601748888430775	0.0	0.05268416703974391	0.012647222371167662	0.0238574580841974
TGFBR3	0.0069259336765544995	0.01619435325676226	0.018663496254094573	0.002820558525004997	0.029127777767135165	0.012450427836720455	0.026559002945035725	0.016612480023456593	0.003194209639183118	0.009925034582505075
PALMD	0.0	0.003488493165824055	0.016071771027724804	0.026580127143054997	0.02586067751692984	0.0	0.026395892256969505	0.017075350384232097	0.0	0.028209812549302046
GPR88	0.011092937241368908	0.04739357751253738	0.016342323773005134	0.015983565384359494	0.024580243014652305	0.021206372469128022	0.005064053840470479	0.003782187667499546	0.0003798604183036442	0.007849392845412143
OLFM3	0.02803891589675309	0.0066705006563215746	0.035927194842981354	0.009765084003908535	0.004256643783803772	0.0138638102331812	0.0005831223769984052	0.0	0.035743328676665784	0.008245207758071619
SORT1	0.0	0.021552917051482563	0.030136597923732605	0.003365278266635363	0.00023547759307074632	0.021171069367243917	0.006214515502914552	0.03376055512622794	0.030194046945614325	0.0043860708798353866
ATXN7L2	0.000580394234558347	0.0	0.005819833794694783	0.02388603511767942	0.026233110695822497	0.005030949290246326	0.030435982684321582	0.02295135585082468	0.0	0.03057059846452437
SLC16A4	0.04725835406576097	0.0	0.015033888749190222	0.007732984985352637	0.0165830643337424	0.0	0.01900796605773011	0.023149190403786844	0.007072932496526255	0.002547293212846726
PPM1J	0.011593617604705607	0.009805455987913474	0.025807055372074943	0.010706435410073382	0.0	0.005080404235144565	0.026056162894156683	0.0	0.017236611884799902	0.023921066659986952
BCL2L15	0.013686289742604149	0.017902660070399902	0.030252188119483808	0.02063455284599159	0.012722794651178499	0.0	0.021934351665341384	0.008134576794456462	0.0	0.010363769639886668
CSDE1	0.010368682286760024	0.026329931107032963	0.03199555112985013	0.0037565043522721255	0.01422683006480225	0.014813998868789903	0.011451485822263867	0.007802418067077371	0.015226429772164157	0.0071412869966303956
TSPAN2	0.0027358240223300996	0.019509270909601698	0.006213769749531317	0.017245420131345248	0.006579872655092252	0.03226558633089028	0.02463277396443053	0.04666972741561498	0.0	0.003862056406974533
MAB21L3	0.028876669663013083	0.0	0.0	0.026330656654882673	0.02825869790592686	0.004176549079023135	0.020308691632270514	0.0	0.0	0.03877981502765877
WDR3	0.03544982837685272	0.023348710876053586	0.015740902985824284	0.0	0.006186401726115891	0.006713824792116487	0.021433107003228598	0.0	0.014953357676861121	0.007847690277331587
SEC22B	0.014549283975267013	0.020723336606950315	0.0	0.013753720788591607	0.015557004883439612	0.038170171943951656	0.023477009224311483	0.025839606284049122	0.006616041590117069	0.0
FAM72C	0.04668301221177313	0.023535127073914336	0.023267163473585997	0.0	0.006575199979990618	0.004428713777513436	0.012199704725380466	0.0	0.0	0.021036214376397477
SRGAP2B	0.018289466403728763	0.004411515700353776	0.018766617993648656	0.008495354571526822	0.030022130884023165	0.019333302919432346	0.02666542573998544	0.01875814617464407	0.0	0.0033550403368073256
NBPF20	0.012439313272776718	0.02403001866404377	0.021613191115682988	0.0	0.005856795333104814	0.010700609612197804	0.010061840420075178	0.018079280329293863	0.03348759642319036	0.003958327579986433
RBM8A	0.0	0.017260167916351956	0.005084250956313218	0.03289597913558675	0.03195322777524272	0.041543657202962894	0.025263485343879743	0.008426469400574526	0.0	0.001338621751904275
NOTCH2NLC	0.00254335718233565	0.014142080389654227	0.04042760897072279	0.016232836411998037	0.0	0.02552043343466661	0.011345789175398743	0.023320392376310728	0.013371909646975377	0.00448908552944625
CIART	0.0	0.012155543310932769	0.01864148117142577	0.024404771792315566	0.023033954963424946	0.02945968175096514	0.024286835371851147	0.0	0.004225483092263971	0.017425762465364994
ADAMTSL4	0.0	0.009578055857366938	0.040692614762710036	0.0	0.001970991963059233	0.037269764121571146	0.005165043282090196	0.01184064160584885	0.021014535639305523	0.030965525355104252
RFX5	0.02506284985584658	0.0	0.019081622967815008	0.032693035608778495	0.0031021176505797053	0.023724608251165406	0.004322862159859041	0.0	0.00788342308445062	0.04187479784302288
SELENBP1	0.0	0.021042237549718266	0.030808588418950858	0.014628304491277883	0.007125105641166391	0.01594253384201134	0.024847433836151782	0.015143505681583933	0.011233348732303246	0.0
RIIAD1	0.0018756824833450602	0.027505283350285473	0.022251841685128292	0.014201530150941924	0.0	0.01152199948128496	0.01157807549956832	0.011741026948774063	0.036597990596570026	0.002179470187584555
OAZ3	0.0	0.03953994932515256	0.03537914671149431	0.0018836147490723608	0.0	0.007268208639506217	0.0024351195803816463	0.021209671849624325	0.029920142642737162	0.0031311035653303764
C2CD4D	0.022381296126650057	0.0	0.01200811656181582	0.021493668601618214	0.04438008590069562	0.006724900809133532	0.02415652917841819	0.007508542565240106	0.00012895526642468148	0.006270027513674158
NPR1	0.035019807923999856	0.014590835112338862	0.0008580030007690078	0.01900310716070904	0.0	0.02631073599951318	0.0	0.020487007793987756	0.021201950584012665	0.022865398259103147
AQP10	0.026722660356242114	0.0	0.012981271887650846	0.012308352821849168	0.0045866158191815495	0.0236206482131481	0.020525758712536115	0.025904911692075875	0.02235456208119981	0.0
PYGO2	0.008826878940581288	0.02029248393164969	0.017862784594018657	0.0	0.0	0.0286327994590861	0.0030086460505586027	0.012373543845354494	0.0362126736795905	0.026267142484669184
THBS3	0.016614754759205912	0.030319861235979233	0.01921728414446471	0.016671949269443053	0.01600355025818741	0.015622742634317717	0.0	0.005718433613811245	0.028445885502823374	0.0008494110300105776
LMNA	0.010567195900989933	0.026895107693729325	0.0	0.04369005511599467	0.014717260980309337	0.0017871658057198269	0.006263448298598937	0.024003514860317692	0.022189530796408063	0.0
DCAF8	0.008369175648991258	0.014518308447143444	0.00881347421166181	0.0	0.002123016361414815	0.03753215704944223	0.002262444192403984	0.04132627547879243	0.02137829865136493	0.03179096697607324
MAEL	0.010262890398171957	0.0282469213272803	0.0	0.019513898797979056	0.04348522333558494	0.0	0.006713935489529318	0.019047159403680815	0.01828651935268138	0.005835256657749381
POU2F1	0.0012560683205450937	0.015568599749717173	0.03710190535506205	0.0009681199665794447	0.012825231287544857	0.005641228790376794	0.002922349301509022	0.030037094297002666	0.03151889928556568	0.00662640585242724
CREG1	0.014469254232261199	0.01492322245155471	0.0	0.036803651585445844	0.019299652031157875	0.015483576768373548	0.034128915095210426	0.007084651825911752	0.0	0.00021929837493394296
RCSD1	0.016913008080949643	0.0	0.0031313957078930917	0.027667542895435694	0.024425519418708044	0.0068818900994401765	0.02616923676348248	0.0034876757763693386	0.0	0.037184263958470666
CCDC181	0.0	0.03173051029012058	0.0181281674922536	0.009694841450675932	0.007786041805568136	0.02317970652463918	0.008108392025271633	0.0069798410018287686	0.03248785563490559	0.009688128860823795
SELL	0.008533580421342833	0.027406076032170084	0.0	0.03401959434564018	0.018856096574024907	0.020196476221182917	0.024688167036041084	0.01890412382773158	0.0	0.0
SUCO	0.015141739230089447	0.024154667322203456	0.0021072791250288394	0.021356946085782813	0.014363895638068244	0.0	0.02670997677005109	0.022917640300389914	0.00795156639812766	0.0023460840634753387
RC3H1	0.033528786228890536	0.013080719228743636	0.012276674667144603	0.0	0.007621156868550888	0.005565415391889385	0.017470132329668854	0.0067822113708921215	0.0015482781791347198	0.04182497627522805
ASTN1	0.0	0.020005664149396783	0.028249695401611482	0.01991475263471697	0.0	0.020366099555255708	0.006543294045309117	0.0315884478217591	0.024809058232096285	0.002657512898410718
RASAL2	0.018864993680643687	0.034231002145155086	0.021834018133597536	0.00350075022572464	0.0	0.0073673350709936814	0.0	0.009264737383772821	0.02532997362619897	0.02250238113091858
FAM20B	0.026073963345798243	0.002714130234836339	0.020449065274487588	0.005105165096449837	0.0008925620314677222	0.02472189932490424	0.01476921548443591	0.0030927456641004682	0.0	0.053285693598268964
CACNA1E	0.029824667301097077	0.018016875013509237	0.02264094699651867	0.0	0.015489177778106553	0.02957492897052145	0.0	0.0020989089175649732	0.03267507730940642	0.0037195340669975334
NCF2	0.013047802578432549	0.00851431046416457	0.005283693913109341	0.01808088001859018	0.009520617572155608	0.038674576072730636	0.0021347032190795288	0.017312980978722196	0.03819254412631078	0.013478507198715031
NIBAN1	0.0	0.02945477502782989	0.03087872751675111	0.016420455440926747	0.002872611553259246	0.0	0.003158147922677456	0.020902375356927506	0.03580967910825599	0.0
TPR	0.0013394268177780214	0.038586879755783454	0.021874575416007108	0.010373484225493121	0.008219855366143145	0.0	0.0063848344803160845	0.0037672643658285257	0.027542850271303217	0.01899976090588732
PTGS2	0.011811231291359648	0.017173976142221107	0.011448257439655492	0.028526344941662188	0.02757608451517836	0.0	0.028454014273962932	0.013751114464701918	0.0	0.0
CFH	0.01651286830592497	0.01025092187967211	0.0	0.017697697527615543	0.019582085907830362	0.023895841518626393	0.0017179998023107552	0.031461104325908165	0.0401526900032134	0.0
ASPM	0.0002838409474589901	0.03156977366865911	0.01523950049246434	0.006368310377240978	0.0	0.0015955325139394674	0.00016102215699329692	0.02686009692639531	0.027135292642080363	0.03666910021463767
TMEM9	0.009969149678567364	0.0	0.014888798746060193	0.03864652931033723	0.011262688406769963	0.020623624871744916	0.03191325874140486	0.02061083196357319	0.0	0.0
KDM5B	0.0	0.055027886761755546	0.02620025102791065	0.012041541353078812	0.0029532402190815	0.026284937316074338	0.001224200165274698	0.0040852615749217575	0.014961590296368104	0.008477725730496518
MYBPH	0.03182085000933716	0.02541207752367809	0.0	0.0	0.008730727748124995	0.03672128050097071	0.0006909653302020536	0.012475200787759766	0.010938722898445769	0.03928543172105943
ZBED6	0.024576584610361493	0.0	0.00807934863825891	0.0	0.02071687646022876	0.026391482622391636	0.0	0.009676814316694338	0.019272697761701874	0.054520415089115044
PLEKHA6	0.0	0.02192321315703637	0.04264795409160665	0.0	0.020355184272435344	0.015621983164187985	0.0	0.012535961097728015	0.027791077946083317	0.008352092278225916
CR2	0.009696888733777411	0.011823098177073773	0.009281261443586519	0.0037722414367848244	0.01313493245690573	0.0	0.00509985307243544	0.03972649332266511	0.038755858148422834	0.014222659429032196
VASH2	0.016894265542082617	0.01854318878548266	0.014900569380756751	0.0	0.006140301011149437	0.011059469959341303	0.0	0.006336026971177375	0.042663614022212755	0.02889141917005999
SMYD2	0.0	0.036359632071721104	0.021619934206430255	0.01725731579696032	0.0061482765447313055	0.00573051850603931	0.013010823481452551	0.024835132613032926	0.017608095755253444	0.0
DUSP10	0.028447196218655713	0.0003968591460696982	0.011054458071079602	0.0	0.009561251521733417	0.012870645794353512	0.0008375505866188552	0.01354949792379388	0.037736988412695925	0.03609859179814703
FAM177B	0.013903534214759022	0.009912791798679689	0.011836269228130192	0.0035255176474923164	0.013656276014398875	0.025951089976119168	0.002693492732771327	0.0	0.04056831240247841	0.0310657221708219
NVL	0.006636232350092622	0.004233751669233264	0.007739184331949902	0.05010798457739285	0.022902663435218976	0.014834806338378678	0.02877199123438188	0.0031196218669715193	0.0	0.008796589975662069
DNAH14	0.0	0.0	0.018735286892700324	0.02857048007519266	0.033441249701060397	0.028312876724863604	0.029172843042531697	0.007857353283168216	0.0027562679842797052	0.0046524618917578526
LIN9	0.026666731253146597	0.03157628634084258	0.00927793504988603	0.0	0.029843535711166398	0.0	0.012792018421430757	0.024370792903131773	0.0	0.010215860987228438
STUM	0.03155312497791554	0.021405304417241935	0.027220942350284074	0.0026432957019835355	0.0072424453654788504	0.015434010246138455	0.018119976479579965	0.010062545689539541	0.0	0.007844682098862719
ABCB10	0.005451960698711811	0.022866017904487255	0.03786101113853397	0.00025709239910369947	0.018235489362841563	0.008361830396972636	0.007729812606551674	0.005802117168384881	0.02197761191937562	0.011914166385216671
PCNX2	0.016684264279881445	0.014207056776460579	0.0041346339508448	0.0261392215182877	0.014224377276255838	0.006683130769298228	0.009795067236940822	0.024499355872732685	0.016107514022975736	0.017883077953076126
LGALS8	0.030829603955220868	0.018960782883532354	0.011662912461149687	0.021543785304576818	0.0231082058612175	0.0	0.013470113626159307	0.010581019335801542	0.0	0.01280055038767553
AKT3	0.02095805193717934	0.0	0.004881520261988109	0.02797542106679777	0.004260708740949947	0.01934068667086	0.005476910520122805	0.004891634034277101	0.010412094120436617	0.05934574554358673
EFCAB2	0.001448641769418015	0.05571186515635195	0.035749836122506415	0.0	0.0	0.002416025257050821	0.0066417521831706175	0.006710952701697786	0.005724933401112339	0.02111047901606088
ZNF670	0.021223936230239247	0.0045595425434172745	0.0	0.012205700685645816	0.014109573123024218	0.0394468871989751	0.00162507150730081	0.02324234883684307	0.026423148440094132	0.02671703292276402
ZNF672	0.01997384933788612	0.028650796244494254	0.0	0.014937718751610634	0.012929794299946406	0.0	0.004445566642743082	0.009682210969310028	0.044593668608469056	0.004100604261797596
ZNF692	0.004825607407242717	0.0377223016156806	0.008635108340145074	0.016487089176226714	0.032264660960274257	0.0034082250809587106	0.0	0.026095923173323883	0.01322374075082197	0.01114901927451102
PGBD2	0.018021177714382226	0.007383973286958817	0.03508946250478261	0.0019299054228678987	0.0	0.025623143782312292	0.00038949119726732276	0.003499407934221876	0.03084238485778144	0.029015626717480855
EIPR1	0.014133828533099116	0.01633568192030447	0.01171968109504689	0.019153303247461655	0.0	0.0011657401063501472	0.004803887154033965	0.032743328749875324	0.03420726573945146	0.009265476744428713
TRAPPC12	0.007780434766976181	0.00878584316592937	0.035531749262844324	0.012875702501982873	0.0	0.03169998103744451	0.0014915430580689205	0.010456004342593568	0.01633279010639639	0.034110855174116966
KLF11	0.014587376898254161	0.018138968164623685	0.03569594264365457	0.0	0.0	0.03441194637432041	0.003902391275206096	0.0033072775447715763	0.019236380152534264	0.02614797844541219
LAPTM4A	0.006881969552384744	0.017541415514671824	0.013857142169914533	0.0	0.02807037397362912	0.0	0.004033561039859274	0.012921261340504387	0.04897675745401627	0.00800702748322816
ITSN2	0.012916773659335702	0.020782668916932878	0.014154141287843827	0.006593990395415012	0.0007765540076826023	0.0179781194064202	0.004854714420082993	0.01170077338832405	0.04336514546506048	0.012349828383116181
CENPO	0.0025488699405431512	0.02796867954416578	0.025233066048839514	0.0	0.01736722817813885	0.031242173796455577	0.0	0.028629562788511732	0.02797529232168723	0.0
GAREM2	0.03730732972660201	0.015037147857882975	0.009004232915201164	0.013356263795885278	0.01073480629166592	0.004569933999029703	0.015607363052045967	0.022903235464534426	0.009226329433405185	0.0036647415983424012
OTOF	0.009632110562333965	0.009901743975815813	0.024053965606636574	0.0	0.0097994799311161	0.0	0.006915504726249479	0.03463214027718436	0.04421709133156195	0.0007562666071293743
AGBL5	0.011872492005817418	0.04991979988443049	0.015405052407488693	0.0023078827552121214	0.009290667407177135	0.020238627820894348	0.0017982560388950875	0.02472141994039361	0.008908015239874667	0.00914024869533953
MPV17	0.003854629916138002	0.01580412374090638	0.045190169162293375	0.020002995099277058	0.018302858978483785	0.0	0.02398032800504869	0.0007206832620190398	0.0	0.004472564246456162
