gene	S0	S1	S2	S3	S4	S5
ENY2	0.0	0.07639340754094137	0.032451506053417074	0.025338256112863135	0.045526643829147694	0.037561489472414715
COL14A1	0.041528283965402965	0.012013808453958545	0.023102153169797506	0.031065022278129815	0.0774081258634787	0.04360556016872563
CCN4	0.0045688715356747385	0.04585933953910286	0.020957146392224946	0.045412459854174574	0.029308247681459818	0.08007124840489302
EXOSC4	0.020627422945217917	0.047313148340875126	0.059076004243539905	0.016135258889345114	0.04450321673361615	0.023752486561189022
FOXD4	0.053383334406331036	0.038116992244957924	0.050536593145185986	0.016874830700821068	0.04426581882051119	0.005904709111590404
TTC39B	0.0452919226302965	0.03395764112317803	0.06511950120560552	0.007932944996244824	0.012255733768295331	0.0622501153490643
NDUFB6	0.0	0.06249883946474087	0.0	0.056746977909530934	0.04981956773806009	0.047566029037751194
FBXO10	0.02008638473508127	0.03439788346617812	0.05641580242573184	0.024228703349777576	0.04690310973283051	0.030149969558230603
TRMT10B	0.04100686474684235	0.02683364110439789	0.06002709788698117	0.0361105048936021	0.014167945720396162	0.022711880733600236
MAMDC2	0.04101144115275128	0.05742649391923812	0.06967753734313084	0.009735139450178695	0.01672887104627975	0.00876334887436021
OSTF1	0.047600505306140344	0.008621977411615073	0.04655939165496305	0.02127479612177644	0.06046440330057086	0.04091301646861648
RFK	0.04488794319745321	0.0	0.04883336181195933	0.03954272341040345	0.024710346643862912	0.06674540100620094
PHF2	0.009764055908699042	0.047480617187964626	0.012650649399856885	0.04970559575614182	0.054491553802300245	0.04042747396043455
KLF4	0.06291078592762381	0.002658768784091584	0.01962135864109192	0.06766735927041251	0.02330452266360932	0.025256034344434842
INIP	0.07690864673703632	0.0	0.018077479167303557	0.050651807300372255	0.034265421432568235	0.03652268520165571
ZNF883	0.05933769467295543	0.03013621750946741	0.055894866956993874	0.015261526732775836	0.0040050554019239615	0.06091897683140412
SLC31A2	0.03376727326577321	0.04319498346759486	0.016644567457540144	0.030813791725173897	0.03561058956819114	0.07403297179581657
TEX53	0.06808120405802409	0.051509352741901014	0.024611208053960422	0.03173300023430058	0.019171865409877815	0.012232018019507745
TRUB2	0.006141440260420463	0.02997063898747939	0.03344551007593094	0.046270812215491265	0.05616359563499366	0.039980967271553064
SET	0.05528401658937167	0.005720344301330477	0.020142298529621502	0.06344744168691743	0.020933812964943628	0.04452694899837474
DOLK	0.003205104922825796	0.0487554131675707	0.027226052025074953	0.04720462059565032	0.03657347072582877	0.05018090915598562
MIGA2	0.03961355019073913	0.0921089949165396	0.003160164722126707	0.03960962292022021	0.0023878487245860094	0.034257892844583165
TMEM250	0.05340254547365003	0.018721562770890664	0.07448234788129401	0.00924074570299105	0.00846659690667741	0.06062463943720683
ABCA2	0.009857641178317838	0.034407234570002845	0.05375179343409081	0.0103728834064196	0.06260107234211884	0.06082965757208822
FUT7	0.0	0.0543702986843788	0.005805800045334687	0.058246665711293076	0.06508467283770136	0.023220810358770827
TUBB8	0.022556057247227233	0.02002142514345489	0.07628026426760891	0.03348367813243698	0.004960330511470344	0.04964645684475253
ZMYND11	0.04597009395932232	0.044945988362919034	0.07115407983959786	0.015912230105268266	0.0003105387077686907	0.028865232203276386
PITRM1	0.010809461254321159	0.05678028917713452	0.0	0.06253720174577523	0.041349289547748684	0.03866066072154493
ACBD7	0.03636991986788759	0.0334300875575698	0.042191649126263685	0.0018950272347797127	0.08142856292993839	0.038764939744178065
ARMC3	0.033679057723493756	0.005450893244033287	0.03738517871174805	0.07965357944228854	0.007236620601009272	0.02432807755078585
MAP3K8	0.048614212039013234	0.0650052275037916	0.04974992850752014	0.0011032728274380495	0.034521577306825486	0.01875842740671524
GDF10	0.03443066449122558	0.0	0.0699326192569069	0.0280441697599839	0.03519438385232977	0.04957895598052934
ANXA8	0.0	0.03139054242310729	0.015352920941511831	0.04305111141010303	0.09189160349563283	0.04313573838323165
EGR2	0.026308550546692597	0.0	0.06963354756537975	0.027082129860020655	0.0557032695596202	0.035164602106464216
NRBF2	0.025807816309739978	0.047747034176779425	0.04357727193163599	0.023975455607767197	0.032371922267149515	0.04480230631620672
LRRTM3	0.032653923229404545	0.043396112847330595	0.07310179418913376	0.0104275992760237	0.03479724222691317	0.011997539126371413
SLC25A16	0.06741804162036111	0.05488682587576384	0.04208424062874557	0.0	0.020237636811170884	0.04634673540726488
DDX50	0.05491103439551496	0.06937218878363402	0.01936350922925404	0.017774482621367847	0.05181810159745488	0.0
DDX21	0.06978310009086383	0.03356569157477201	0.02109507468419333	0.049588073293930286	0.024436437013208967	0.0
TMEM254	0.04664109829946222	0.04541860664134501	0.0031578138029479553	0.06208736089407469	0.01837122067217638	0.02886911043689942
PANK1	0.05905425003698578	0.0	0.02712334879175426	0.060695576592381006	0.019202850305707855	0.04579990598785474
CYP26A1	0.03205822591573135	0.06665346540879692	0.023752997224882152	0.04983027115957667	0.005915538220907485	0.018839884759759017
SFXN3	0.030545495259714957	0.03814462125107996	0.03740975973444545	0.017413615067998028	0.05659798091221981	0.04798606333985191
LDB1	0.04796170449441889	0.009925304387014338	0.045305753858067475	0.012815281425670687	0.054595343700412434	0.06897929999751362
PSD	0.009583133279314517	0.060933832479420684	0.0005868721213760744	0.047882865747783616	0.07401461893063395	0.017386907469396775
C10orf95	0.0313386353110239	0.038548624935837474	0.052086074353928036	0.017349675628781445	0.061764938023768506	0.009559126176267176
SMNDC1	0.00904966370888626	0.015388262380227495	0.014760170316545362	0.0779670503392659	0.0376765465160724	0.050473424569626786
BTBD16	0.030808462799557693	0.03940671627134645	0.05810720807841596	0.035143503267925466	0.0	0.04279102943182342
EDRF1	0.0	0.049103210874658465	0.0063213488815608825	0.0749543189762275	0.04068901248803815	0.02546697023050884
ZNF511	0.010593856521952423	0.08772893466145326	0.007423364335822467	0.036223140796924014	0.04636996793920926	0.022333788958986647
PANO1	0.04213802291670997	0.008752437264346895	0.03731720117761989	0.03618813553469416	0.04304812064105886	0.05763841552028731
TNNI2	0.00213967400601673	0.026912801259562878	0.05154916262121723	0.07198420084945287	0.016358713375184086	0.011324062661219962
STIM1	0.04214174972612276	0.052710287315726294	0.0631349095534593	0.0	0.03200469493786267	0.03142935785867648
C11orf42	0.0	0.05637450266305754	0.017281856025705446	0.05415698152115543	0.05116010433760942	0.028097799385670672
LMO1	0.007922456184327308	0.023502794035598993	0.02117852919482072	0.04436741524898316	0.09649047933532952	0.020552825361069737
AMPD3	0.05446100645013139	0.012383563957847133	0.0708573417635963	0.013552696192821933	0.04212892852429154	0.01949864320897721
FAR1	0.03677575418850867	0.016011371724313803	0.0660808527443956	0.019042320654461	0.03269119389184648	0.049858010602534766
KIF18A	0.0	0.017940670816525426	0.02568375624751398	0.048548096551305195	0.061630903342323864	0.07392237844240028
IMMP1L	0.01616032835751291	0.09926331568193492	0.027947670782894007	0.025083570032622186	0.004356992405739794	0.03845261965330111
TCP11L1	0.05617195777801361	0.03417347859380225	0.052677944848724664	0.026301696678008208	0.019272629805943443	0.01769543183695683
SLC1A2	0.021246579115794136	0.04506877122680365	0.047801855445950954	0.046385567397897697	0.006539225313256978	0.0328004764445835
CD82	0.04358467562995216	0.047540689781864875	0.0	0.050927102329512766	0.017909673180234335	0.06486100158603794
F2	0.04575491650761388	0.03692740741372197	0.04169095489944654	0.019499422588448206	0.030807550845815164	0.05043640487676117
MTCH2	0.03657057140604359	0.0	0.03086764011434579	0.05690582681674158	0.057514877227572266	0.024524363866778386
MS4A13	0.0	0.052455676008594146	0.021174782206140032	0.01704970828997923	0.0591014768971898	0.10149089379751583
VPS37C	0.02957510610674523	0.04100444159558354	0.05918561498324947	0.024769053598367553	0.02796885634458872	0.02457913126579146
OTUB1	0.0	0.05510563415012922	0.013709979763889333	0.04868561252597435	0.07300232226389525	0.016971505293551275
PPP1R14B	0.026740107928645257	0.06648915753041178	0.0	0.04878064683938138	0.04315204224824144	0.0272464264884524
MAJIN	0.046381240700827775	0.02175070492606036	0.06522727055255706	0.018666388978332362	0.02166039731001359	0.04356418629676574
BANF1	0.011414749771706232	0.08208802739833441	0.0	0.05229499662472727	0.053218034489735284	0.0
YIF1A	0.029895102040377704	0.016733762980828393	0.050272804218361264	0.05672278995207519	0.020593317176535765	0.019559058249056897
RPS6KB2	0.07642053665681794	0.0	0.032545884005883444	0.05462289766534483	0.01666705715306235	0.024208591844356312
CHKA	0.000278902669994221	0.0073932272712101035	0.03767530456897993	0.0650078196496634	0.05912941320721046	0.031350311220035336
KCNE3	0.011387750562163708	0.045775585238958506	0.031581547284795834	0.045968656577319945	0.057451036962568695	0.007069422800205655
PAK1	0.04622611232345122	0.0012997203872910236	0.07588701585027745	0.016738950542799662	0.03440655668430681	0.04464324417521811
KCTD21	0.05163330821211265	0.039979155784262276	0.004760254451782015	0.06298144915078757	0.007511269691550134	0.04075082872520557
CCDC89	0.03574668693256129	0.05249763346475089	0.002195433591562649	0.03517632735387322	0.07912778819568678	0.011849842527876327
YAP1	0.02582442456109035	0.037718114403893124	0.024180838515004677	0.03856073619791765	0.013281095293554616	0.09429409765215961
CASP1	0.04833164067195246	0.012209597049069468	0.0	0.051595669853277445	0.0760531094477871	0.035024811804162996
SLN	0.06964749046470428	0.0031126794777737296	0.047708451584901064	0.039163733882062735	0.028523960824077887	0.01771170638303508
DDX10	0.018700214420899922	0.08735727059271355	0.02097033681082371	0.03707032017119278	0.02584687562825627	0.010822559044470204
PPP2R1B	0.03587692268903177	0.01909065952178113	0.03818716094851098	0.04679170556817559	0.013452724023652364	0.0642270247241978
PTS	0.016333974827525022	0.11180302957115494	0.009621816428157586	0.026964975950497443	0.02996475459449821	0.012580937227054124
UBE4A	0.028070236445722662	0.06125884957381847	0.06340213307598996	0.011465822376469117	0.012726835617983016	0.036411905272765804
ARHGEF12	0.02902028553908873	0.021256454587199804	0.049462516543784224	0.031699233221604936	0.0664589104724559	0.007654989724597952
ROBO3	0.05294889273718315	0.022358213698560583	0.061949977316735544	0.004427731424341941	0.05966946907236931	0.018576789247616878
PUS3	0.06154458376535529	0.02244121505014539	0.0552193154614909	0.013347750899829782	0.04230779648324868	0.022353222241074822
ARHGAP32	0.05990162881063538	0.048031443005698775	0.051394935155800896	0.018393649796467928	0.011097640412843382	0.021199348641607645
ST14	0.008352303433977202	0.03824515586728307	0.02254281040931512	0.05029423099524887	0.018759376771856462	0.08795857083482643
SNX19	0.027080806821037966	0.058413249203776024	0.019171204365017635	0.06198696485635857	0.021865195484483374	0.0
NINJ2	0.030139536133830896	0.026324101989310966	0.026730418988168695	0.062429353440586866	0.03127305708316168	0.021099133783718412
CCND2	0.06811357626244634	0.0027271665988199507	0.0423326212729257	0.02412624747694881	0.05207202932669601	0.033147535966603345
TIGAR	0.055053102918020506	0.02717199280646383	0.049445446194140596	0.028954125189204538	0.027805476150122594	0.020525211334541955
MLF2	0.06090649432822938	0.028503533231586487	0.0008606409941632192	0.050958260692368855	0.04737574193692394	0.026360457930864133
PTMS	0.001002863304231021	0.04134318386913513	0.027059959999765744	0.06491338337016797	0.028725940070740547	0.036157870889391694
KLRC3	0.0390221905116004	0.024479036706343937	0.0342210339693149	0.06812841534985915	0.00841793336204224	0.014319606965878015
MAGOHB	0.04697232613976606	0.02651427438075609	0.06575389796004881	0.0	0.059503934576476514	0.027027173528252523
ERP27	0.04601195892930561	0.043207049219289397	0.041574783993549254	0.018940445712530604	0.016242309452330735	0.061102671792125196
SLCO1B1	0.05155624326729494	0.04308125966848152	0.025257425785818053	0.04460545138857848	0.012449042840446973	0.030162465292520178
GYS2	0.02502105972756995	0.038882350639651904	0.0	0.06747262943164246	0.046307310849296	0.027657588948477592
MRPS35	0.049344215943230775	0.03219839539069936	0.07339190634128584	0.0005678981318723658	0.03433565954815375	0.02923686837726085
CPNE8	0.024010035636877744	0.013970864170033074	0.02807687881787409	0.06982145472861094	0.020371480590179954	0.04682022271781475
SMARCD1	0.05291195960794486	0.02827268907791846	0.040209145412174886	0.030630070972217142	0.035637748131314526	0.024336292004601048
DIP2B	0.044853517711026025	0.01886511189202751	0.07438877767908474	0.019162574372131157	0.015989701926698848	0.03919038153154874
TARBP2	0.027785611340410497	0.05086710481951834	0.0	0.043535103217697976	0.06902426484015116	0.02973400209839944
ATF7	0.041806399299338395	0.05343491129363671	0.0	0.05824090518844296	0.02953992900672241	0.02273202094684297
MMP19	0.04010021998580624	0.02981550449205162	0.02283469449067173	0.04285367404475937	0.025720498856727624	0.061659936509109683
SUOX	0.036023749243752665	0.0385856999392053	0.026721394014284534	0.04236654995435205	0.026874256992393094	0.044072569484491377
INHBE	0.015660874136533495	0.07561924786387832	0.009023632402982597	0.006346720613754987	0.07905889025004362	0.05644184661203246
TAFA2	0.021436365501553038	0.031839895797809145	0.07032197205699374	0.023805108421810616	0.012405465576273839	0.05467276474916629
GRIP1	0.01012168511242883	0.054931122231759937	0.00926844478334729	0.07391016886866568	0.03804814563499774	0.0
MYRFL	0.02434463887354117	0.055870690775062605	0.03220078203743837	0.0669894389912962	0.0	0.0015569451084842406
E2F7	0.0	0.05318052131411307	0.0	0.048482718874894457	0.061105255865239815	0.06710191829579318
PTPRQ	0.012511295658979323	0.04212885597454153	0.01471195299918519	0.07027795020326012	0.019797754817194344	0.0423216827553974
ACSS3	0.031071139232470388	0.009764968741185364	0.06316163966973079	0.010329606032470835	0.07085457076100475	0.04109743992688155
ANO4	0.022581459428638366	0.035497577243563144	0.008188975778345502	0.07946541353112342	0.004691141564691253	0.05115232165950361
NUP37	0.03272974033483478	0.052583604149956255	0.049286804140305826	0.032121789203140766	0.009929928272829265	0.027631339834135477
MYO1H	0.0	0.04071370791073691	0.0039766559644683125	0.040756322714341674	0.08516388419976137	0.06428712236108457
MVK	0.018006006290445044	0.09225370007536367	0.002112904079245572	0.03464088340172143	0.04319971412401864	0.022132978950112236
OAS3	0.0	0.04270997033814876	0.017966714075832654	0.028895592403501976	0.08440118697635014	0.05957014872380886
IQCD	0.07199069117901173	0.0	0.03138232489088141	0.06010799566740617	0.010336710417916076	0.03079135896341819
TPCN1	0.036850707037284665	0.06556899647951696	0.01708646396199773	0.019708111817774848	0.05578003767904184	0.027444377326509173
OASL	0.02247912925944866	0.026106778423366245	0.060169292261299495	0.03644940457557813	0.050834192037604	0.0
ABCB9	0.05326672229112751	0.03487266440415682	0.05778456502861932	0.01855461357086843	0.0	0.057224633418488276
CDK2AP1	0.06871669669747146	0.048529116943142256	0.0615596771014785	0.0025301531321882337	0.008570274541057942	0.027288754993157867
EIF2B1	0.06541316312056306	0.05339623026478359	0.05492727652896405	0.0049082119553173235	0.030500570207022477	0.0
ZNF664	0.06692703253829323	0.0404131561461782	0.054069276492285274	0.0	0.039119777167294895	0.02364789114104055
C1QTNF9	0.04175924476445245	0.003404721462730282	0.0026460237790506087	0.04928225599066826	0.06171069006561957	0.07846763966580617
UBL3	0.058713769951924136	0.030954966264654906	0.05872956177329706	0.0013912131231245072	0.04286469436287969	0.03227392098121
PDS5B	0.010979797841427162	0.07658571507393365	0.009231103782499597	0.05879945062611524	0.03608181908112365	0.0
RFC3	0.050220074254213626	0.03793787763854629	0.023725469859801902	0.03874076374211078	0.03794492005416197	0.021959382587948873
OLFM4	0.05061225010205497	0.034363053726917815	0.06134629466778874	0.01629456140618339	0.01530388023219146	0.03745728332870482
SLC15A1	0.0	0.06288785288784583	0.008235294872183717	0.042819290836067884	0.03738364766523927	0.07725497636849397
PCCA	0.010797463337577196	0.04392756939873857	0.009962239911728432	0.04291503919590948	0.05474937010566429	0.06576461602172666
ATP11A	0.009346201318277694	0.06530227256391845	0.0021206451743516737	0.021943962613432254	0.08446736242980425	0.053796016546040146
SALL2	0.002733466875378029	0.07110000748470899	0.023542086274970245	0.035170149903264385	0.038241523152590384	0.04477811486446074
MRPL52	0.015349072781403371	0.0592686208484021	0.0	0.04030737413127288	0.040634127287561474	0.07974637348229714
REM2	0.0	0.04734200566434263	0.010344594805642034	0.05569320906495201	0.059409633365234575	0.040090393485994504
PABPN1	0.025042193217474622	0.04697163701890198	0.04085774942534737	0.04404609712280862	0.01266509483174954	0.03429817356338465
NGDN	0.006956334707031775	0.03866411144548438	0.010704608675067815	0.06421075466189968	0.04009152455714145	0.05025732371887519
IRF9	0.0592531676151323	0.030192698338191715	0.023891167056531645	0.02491868554875795	0.07619506858797259	0.0
G2E3	0.03332941304131793	0.00822058193895567	0.0817797737716698	0.026745851781517952	0.031487162354242385	0.020698668906645422
KLHDC2	0.05103936468165478	0.03345794843389687	0.0665571454706573	0.005469883905649225	0.03532188716461371	0.02586832788877036
L3HYPDH	0.032510431638576136	0.03262930307755828	0.051752603098728096	0.036702567694791084	0.02410757105429144	0.026742184245700528
NPC2	0.015369676525681462	0.06626994662685604	0.0012443189701679027	0.02309840643288777	0.0949340954112286	0.026386197850140698
RPS6KL1	0.010807821254968932	0.03346473514318799	0.033996640065350706	0.023355404469670143	0.04354963278714016	0.09791191240623218
PGF	0.01689127382135003	0.022958586403542813	0.029111684602530653	0.058000257626790085	0.032226567231709906	0.05112756294581278
BATF	0.08015840562310773	0.025022746248319804	0.036313386112962434	0.02597430106187237	0.010231569007108787	0.043598825724760294
ZC3H14	0.019484430058947243	0.08345226120270105	0.0	0.036648383667513974	0.06399140824736028	0.005359587726474565
PPP4R3A	0.013344281672074321	0.052425780635348425	0.0	0.04708330417192515	0.08008582122482039	0.021653460524098077
FAM181A	0.030578678956967285	0.08117258346747672	0.040603224484996564	0.010361922564358257	0.014979173319382762	0.04241976689781225
WDR25	0.07356723307300778	0.018067639523830874	0.03365434989456035	0.03678668791805033	0.04564006241572912	0.0
CRIP1	0.02126427179315134	0.06064436504808845	0.035124235316189974	0.018296794503069203	0.010320891791089722	0.09176929155819251
IGHG4	0.022180609652826897	0.024872909603083127	0.03495889914220962	0.06925651468344902	0.0	0.047826263073073215
ACTC1	0.035693075856322684	0.05748478103954501	0.022250577348168685	0.05702205147766207	0.010833615509165298	0.00902064641995357
RASGRP1	0.016256613589483285	0.04159906891154439	0.013395660546781943	0.04139821947550587	0.046861329350541464	0.06862189292981538
PAK6	0.029536453778315656	0.03910097799401939	0.02691352045823415	0.04081572995258771	0.06270562202001158	0.005421248477468948
RMDN3	0.04580562662911835	0.06009398590324144	0.03678122606152699	0.020189803200795987	0.028743869832658534	0.021142988950180096
JMJD7	0.0006785942673718025	0.06609378349440101	0.0010815227994238645	0.06756282444054863	0.04609422887720125	0.014405348184484256
STRC	0.027147865393368414	0.05321458913057081	0.051367921185889114	0.023641736807811863	0.022355472579883684	0.03304097687940598
SPG11	0.007164800412218153	0.0	0.03598796401318209	0.06477973568198618	0.02206356961386554	0.09117232970309126
DUOXA1	0.02466857436089886	0.04475965614180405	0.03135925095869288	0.05231731835881889	0.0003210971400448884	0.055047377750461084
DUT	0.0065849057438845445	0.05402766833492716	0.02058908037238844	0.06470942451399374	0.024075054212853948	0.02598989270034287
NEO1	0.0550927273460271	0.04820273859743051	0.051205957728309964	0.014954839402542774	0.023626188316917346	0.018256270542491758
MPI	0.04482205529885353	0.03495036159085356	0.006515225904207946	0.04831299520517193	0.07259599152994034	0.0
C15orf39	0.008551459403340506	0.003723704331577114	0.02716900733085549	0.06022401147951248	0.057026234766779	0.06048126535731067
ANKRD34C	0.052704024104246	0.019391547206762276	0.06972879738994325	0.015102998422069807	0.03930721597580156	0.01255763142438222
MESD	0.04027805486748074	0.022687738981819725	0.037859440308430664	0.06161030281359793	0.0005979375871533409	0.03567949178698512
EFL1	0.015270117260371877	0.05641668461525583	0.0012856573741637305	0.06713751426280963	0.014629413195588085	0.054845494711894094
BNC1	0.006481097296330966	0.05733518307877954	0.003623535266452385	0.026592353374404215	0.08892559042565436	0.05126074640835374
VPS33B	0.027756849005736925	0.018560875727269496	0.03682464853578512	0.07621357652779796	0.004831837097793889	0.022443165866674095
CHD2	0.05279943476655642	0.028789798219891034	0.02654270475840229	0.02377315524310638	0.012952304601406743	0.09871996386266974
LYSMD4	0.02681226339794164	0.06886720646649387	0.012253673697328547	0.022532218736984876	0.08057871102630165	0.004559420007939247
PCSK6	0.029953516174111745	0.03491244158934626	0.008000554170972304	0.05466690845849457	0.033577559840065066	0.058372051433968446
NME4	0.03954671676670081	0.005165380014156705	0.026028633806710846	0.05860774845442632	0.04315838861619198	0.03663240452433621
FBXL16	0.06700511559668841	0.02295150088109447	0.045114458447317665	0.035998702882634966	0.0	0.040872045753671656
TPSB2	0.06123291987309683	0.027530575411578908	0.03650735174568649	0.027201304470586354	0.03710991871353766	0.025657848809442628
RPS2	0.004465941960347667	0.06095550152795842	0.000929128587899382	0.04687052388139898	0.0812241331278479	0.0169460478086088
ZNF598	0.05523957931268431	0.026995699889719685	0.05607236589617183	0.01819152802929458	0.047154901779991626	0.005970984173643866
NPIPA7	0.0	0.05582864447380432	0.026854508595026215	0.02685444186079322	0.05080430003461767	0.07169299578371738
GPRC5B	0.06234586662238422	0.027299409903541207	0.05565242796903567	0.0076734709108070625	0.03676273211529488	0.033032670643960475
PRKCB	0.020337312457824056	0.05866024949454305	0.02976202251528501	0.046799693952823386	0.0	0.05604870043416198
TAOK2	0.060414642974767	0.0	0.05588871536602693	0.026114670971373953	0.05003575817864814	0.02107861875385643
NPIPB13	0.011764380789979673	0.07967703692443734	0.011596598651408354	0.0606108338258708	0.0006432924615936163	0.033931713729975055
ZNF843	0.049278372671270824	0.021978235735149673	0.06988509365501541	0.014295941602215033	0.02821960139519919	0.02990477318156318
HEATR3	0.0630747938674403	0.05041839751062704	0.0	0.03452647322369679	0.05723542708774587	0.01181848715393512
SALL1	0.0	0.043310231686950015	0.030797424821645557	0.02381517220687753	0.08099876781969273	0.051012616651413066
CES1	0.04849813364661115	0.03632363804436351	0.044484275530436046	0.0110806074308807	0.05676431172304781	0.023993152253665655
CES5A	0.06808693138332303	0.03187318448018482	0.022557064931124107	0.04403012620281846	0.0	0.049928290011926925
OGFOD1	0.03740363596287997	0.06480660266877056	0.045022656973276315	0.0	0.04476404604050556	0.035182405532525
NDRG4	0.05440505844023657	0.057903218565979936	0.05417820213967299	0.012420790479004483	0.019537828798401664	0.008547398775976671
HSD11B2	0.04920816124922163	0.0	0.058949672645683474	0.006127225530689565	0.06150002723549985	0.06314421068855147
ATP6V0D1	0.04656602766859566	0.01686456636657266	0.066378183533655	0.011774337475984647	0.03563957926517374	0.045946267029422214
AGRP	0.04945520579254088	0.04295644189167781	0.06365138799119821	0.006762939775122304	0.0226809362584159	0.03179400871099353
CTRB1	0.07229112061773361	0.004687798297229357	0.04224187160416343	0.0015706854823863932	0.060456591491173266	0.06506171935289463
CFDP1	0.06723691655802994	0.0	0.045711744746697765	0.01800096648159335	0.06978358331817305	0.02554776191746756
TMEM231	0.015438372529702322	0.053937337579722175	0.001975505337988979	0.03505227509196451	0.06637461635776583	0.059244256400836956
CRISPLD2	0.0674454412841174	0.038066529888563655	0.047097223396404535	0.0	0.028365627243391194	0.05417956181193582
ZNF469	0.02903009583765075	0.039445845035631706	0.05229434680709151	0.017162301554519043	0.02907973548823806	0.0582879675762177
CHMP1A	0.008282885144431377	0.05157382056285296	0.04428391878950919	0.05514947489987431	0.0	0.03697218102631464
SPATA33	0.00045629372572364825	0.04731462076628422	0.02695415101103833	0.07057070540957126	0.0007099730511086522	0.05329517489114844
DEF8	0.035369362725593136	0.05291274503970885	0.010201514010330013	0.05090865809364816	0.024771178872611665	0.03531191001429854
SMTNL2	0.05615020079337043	0.012895262678613009	0.02381708226141639	0.06415303999807093	0.0	0.05188158721295724
PELP1	0.054452221157073794	0.03398910712149223	0.056610816032338536	0.0026167173305615987	0.03891257478151389	0.04066185630434614
RABEP1	0.0364359645275864	0.04030320647668259	0.0635001861999311	0.0283733330612575	0.01980597382177895	0.010222938561087611
RPAIN	0.04682304662817929	0.024934872015138502	0.055473270854750394	0.0	0.06909499344015216	0.0337475946052703
CFAP52	0.06354460471606754	0.0704860701940558	0.054472476678956834	0.005201478366925248	0.0	0.018286116628237415
ELAC2	0.06034989264845899	0.023029397173008066	0.05808249234699412	0.012082279984994546	0.03039131583379854	0.03767084970721043
HS3ST3B1	0.00035877724791902663	0.04150560391133238	0.03261912017302921	0.07568399056518563	0.021195943518747633	0.01031945318415364
MAP2K3	0.0475740963380848	0.01226013330948107	0.07103074049650197	0.007368452649907675	0.021141653524211195	0.07389944656641138
NSRP1	0.07530201059062969	0.022201383653956165	0.06055151755759932	0.01843580581999352	0.01742230396367972	0.015351658220946652
ATAD5	0.04602941058916153	0.025481378276250823	0.0	0.06355572408084022	0.06168377542871664	0.00630951666877508
HEATR9	0.05646152021523883	0.03862552561206106	0.05040054484617991	0.014484694833954854	0.027935712852372955	0.031962073000081956
CCL4L2	0.012827162699242329	0.04163895048321427	0.006828873405994841	0.0818911582293761	0.00848494199242371	0.04673297749606691
ACACA	0.0	0.05632491520419631	0.012956040827134722	0.07182251280292842	0.03733511337125318	0.012167770215113612
C17orf78	0.010659358050703971	0.03080089566783678	0.009032179017533717	0.0676849097028117	0.06640368475141596	0.016010999337894957
CWC25	0.04560787192689223	0.0	0.06428496053064511	0.007843315379821846	0.062463103955843896	0.054988386132354614
RPL23	0.014901192708847074	0.029496355575234168	0.017844358873809866	0.0735773532003773	0.021289647290023837	0.04444359026647388
NEUROD2	0.06279526287167385	0.04389952833531524	0.06454038566937188	0.005370017753720405	0.019638829637598977	0.015155006151133233
CCR7	0.001795980076030871	0.031641214072608746	0.0024727181193062633	0.07799810797010619	0.04927596231474224	0.04094709165451456
KAT2A	0.03589688869792533	0.03421233890098221	0.020890649029553097	0.07707348542804571	0.005502797813429618	0.012112545766826674
CNTNAP1	0.04927196393262956	0.0	0.0750275658067865	0.010123743465555536	0.04106170111855358	0.05038163520121252
G6PC3	0.04560915847303814	0.028708841315789203	0.06381218882899385	0.021905879343854275	0.017214375970061646	0.033705075888587316
ARL17B	0.010228025180262336	0.016651238470000638	0.027558777361672476	0.0742311331869152	0.036832862098771	0.03054755017017715
DGKE	0.04135953657994419	0.04913635902729781	0.022109467301529455	0.050425723985747226	0.006559020288500762	0.03664838952426008
TRIM25	0.03686300395146549	0.0047521504321985444	0.056094926127260046	0.031028403733750497	0.05517403950440904	0.029212700195862293
CACNG4	0.013186844851130386	0.06417406638141451	0.0015750734941745658	0.06658217858221051	0.026082942708712056	0.02868475875417185
RAB37	0.07496270037684213	0.0	0.007771983862155555	0.05148711516403175	0.048698239324727936	0.03736933695395611
SMIM5	0.06272373952744527	0.03411548776592011	0.06787158211106892	0.0009450381235243215	0.02171194855393797	0.033623670240694
SMIM6	0.05216492119854402	0.02243597364541813	0.0638725717108636	0.01010876749783994	0.023532441980850832	0.05437473044131144
GALK1	0.024755798536322926	0.06827977312105905	0.0	0.03537620391364218	0.04694854630822891	0.05235988472635818
RPTOR	0.0	0.040418478249559284	0.030078836280944425	0.03840477816912959	0.07018034484815286	0.036926948578055216
ARHGAP28	0.07066725116473552	0.03431864141482019	0.027822770953036355	0.04198098797778614	0.0	0.03704115226976159
RAB12	0.02645533285666814	0.07788228076311882	0.0023782843126901342	0.04333744082775631	0.029158218258011556	0.03309095686579482
CIDEA	0.05233900156750602	0.018987591639386327	0.028698083037600533	0.021579760198906707	0.06152739221749206	0.04867595029951175
HRH4	0.0124265124992919	0.003082118528157534	0.01845011520959357	0.07123424727585997	0.0656443426080177	0.03501157759813842
MEP1B	0.055919249040109836	0.07585241055371839	0.0	0.03788825919207124	0.02684069037676584	0.013718089814668441
ST8SIA5	0.04739356567553201	0.03941734959539112	0.05090660244399027	0.027133610527480503	0.014931640312172699	0.030360717519535955
PIAS2	0.002006627536247204	0.05500746861433029	0.03617430862279807	0.0286797384947362	0.07631752823867073	0.010114492347354625
